floor,index,file_offset,type,room,group,x,y,z,p1,p2,p3,p4,p5,p6
7,6,0x14a4,0x8,2,0,7.62939453125e-06,0.0,-1.52587890625e-05,51.000022888183594,1.0,1.0,512,0,0
7,7,0x14e8,0x8,2,0,-2.6488990783691406,0.0,-698.1744384765625,31.000015258789062,1.0,1.0,502,0,0
7,8,0x152c,0x8,2,0,-2.6488990783691406,0.0,-698.1744384765625,31.000015258789062,1.0,1.0,501,0,0
7,9,0x1570,0x8,2,0,-867.4553833007812,1.0,-788.1574096679688,31.000015258789062,1.0,1.0,201,0,0
7,10,0x15b4,0x8,2,0,-1279.646484375,0.0,-790.8513793945312,51.000022888183594,1.0,1.0,202,0,0
7,11,0x15f8,0x8,2,0,-1085.7509765625,0.0,-310.01580810546875,111.00006103515625,1.0,1.0,602,0,0
7,12,0x163c,0x8,2,0,-961.2694702148438,0.0,-501.2074279785156,31.000022888183594,1.0,1.0,601,0,0
7,13,0x1680,0x8,2,0,-2.6488990783691406,0.0,-698.1744384765625,31.000015258789062,1.0,1.0,503,0,0
7,14,0x16c4,0x8,2,0,-2.6488990783691406,0.0,-698.1744384765625,31.000015258789062,1.0,1.0,504,0,0
7,15,0x1708,0x8,2,0,-2.6488990783691406,0.0,-698.1744384765625,31.000015258789062,1.0,1.0,505,0,0
7,16,0x174c,0x8,2,0,-2.6488990783691406,0.0,-698.1744384765625,31.000015258789062,1.0,1.0,506,0,0
7,17,0x1790,0x2,2,0,-40.00045394897461,0.0,35.00375747680664,1.0,1.0,1.0,5,0,0
7,18,0x17d4,0x0,2,0,-5.001430511474609,0.0,-14.999534606933594,0.0,1.0,1.0,1,0,0
7,19,0x1818,0x0,2,0,4.998569488525391,0.0,-15.000495910644531,1.000000238418579,1.0,1.0,1,0,0
7,20,0x185c,0x0,2,0,-14.000473022460938,0.0,-4.9986724853515625,2.000000476837158,1.0,1.0,1,0,0
7,21,0x18a0,0x0,2,0,13.999526977539062,0.0,-5.0013580322265625,3.0000007152557373,1.0,1.0,1,0,0
7,22,0x18e4,0x100,20,0,120.0,0.0,0.0,1.0,1.0,1.0,3,3,0
7,23,0x1928,0x100,20,0,0.0,0.0,-120.0,1.0,1.0,1.0,5,3,0
7,24,0x196c,0x22,20,0,0.0,0.0,120.0,10.000004768371582,1.0,1.0,21,-1,0
7,25,0x19b0,0x24,20,0,0.0,0.0,110.0,0.0,0.0,1.0,21,20,1
7,26,0x19f4,0x24,20,0,0.0,0.0,130.0,0.0,0.0,1.0,21,20,1
7,27,0x1a38,0x100,50,0,-240.00006103515625,0.0,0.023052215576171875,1.0,1.0,1.0,5,3,0
7,28,0x1a7c,0x100,50,0,240.0000762939453,0.0,-0.0229949951171875,1.0,1.0,1.0,10,3,0
7,29,0x1ac0,0x100,51,0,-240.0001220703125,0.0,0.0,1.0,1.0,1.0,10,3,0
7,30,0x1b04,0x100,51,0,240.0,0.0,0.0,1.0,1.0,1.0,-1,3,0
7,31,0x1b48,0x100,60,0,120.0,0.0,240.0,1.0,1.0,1.0,90,3,0
7,32,0x1b8c,0x100,60,0,-240.0001220703125,0.0,-120.0,1.0,1.0,1.0,2,3,0
7,33,0x1bd0,0x167,220,0,40.0,0.0,0.0,110.00006103515625,1.0,4.000000953674316,0,-1,0
7,34,0x1c14,0x100,220,0,0.0,0.0,120.0,1.0,1.0,1.0,10,3,0
7,35,0x1c58,0x100,220,0,120.0,0.0,0.0,1.0,1.0,1.0,10,3,0
7,36,0x1c9c,0x167,220,0,-40.0,0.0,0.0,110.00006103515625,1.0,4.000000953674316,0,-1,0
10,0,0x1cf0,0x145,5,0,0.0,0.0,76.599609375,1.0,1.0,1.0,24,0,0
10,1,0x1d34,0x19,5,0,0.0,0.10000000894069672,5.0,1.0,1.0,1.0,0,24,0
10,2,0x1d78,0x96,5,0,-20.0,0.0,25.0,0.0,5.000000953674316,35.00001525878906,99,0,-1
10,3,0x1dbc,0x96,5,0,20.0,0.0,25.0,0.0,5.000000953674316,35.00001525878906,99,0,-1
10,4,0x1e00,0x96,5,0,0.0,0.0,-5.0,0.0,5.000000953674316,35.00001525878906,99,0,-1
10,5,0x1e44,0x141,6,0,-50.0,0.0,0.0,995.00048828125,30.000015258789062,-700.0003051757812,16384,0,0
10,6,0x1e88,0x145,6,0,76.60009765625,0.0,0.0,1.0,1.0,1.0,-1,0,0
10,7,0x1ecc,0x8,7,0,171.22393798828125,0.0,-2.9007568359375,21.000009536743164,1.0,1.0,221,0,0
10,8,0x1f10,0x8,7,0,171.22393798828125,0.0,-2.9007568359375,21.000009536743164,1.0,1.0,222,0,0
10,9,0x1f54,0x8,7,0,299.6080322265625,0.0,221.794189453125,21.000009536743164,1.0,1.0,701,0,0
10,10,0x1f98,0x8,7,0,378.028564453125,31.27462387084961,400.015380859375,47.00001907348633,1.0,1.0,402,0,0
10,11,0x1fdc,0x8,7,0,931.729248046875,0.0,264.0023193359375,191.00006103515625,1.0,1.0,401,0,0
10,12,0x2020,0x8,7,0,171.25396728515625,0.0,-2.9007568359375,21.000009536743164,1.0,1.0,221,0,0
10,13,0x2064,0x8,7,0,299.6080322265625,0.0,221.794189453125,21.000009536743164,1.0,1.0,702,0,0
10,14,0x20a8,0x145,7,0,76.60009765625,0.0,0.0,1.0,1.0,1.0,-1,0,0
10,15,0x20ec,0x0,7,0,30.0,0.0,-5.0,0.0,1.0,1.0,0,0,0
10,16,0x2130,0x140,7,0,-50.0,0.0,0.0,1.0,1.0,1.0,7,0,0
10,17,0x2174,0x0,7,0,30.0,0.0,5.0,1.000000238418579,1.0,1.0,0,0,0
10,18,0x21b8,0x0,7,0,20.0,0.0,-19.0,2.000000476837158,1.0,1.0,0,0,0
10,19,0x21fc,0x0,7,0,20.0,0.0,19.0,3.0000007152557373,1.0,1.0,0,0,0
10,20,0x2240,0x145,22,0,-126.5999755859375,0.0,0.0,1.0,1.0,1.0,-1,0,0
10,21,0x2284,0x145,22,0,0.0,0.0,126.60009765625,1.0,1.0,1.0,19,0,0
10,22,0x22c8,0x145,40,0,-176.5999755859375,0.0,75.0,1.0,1.0,1.0,22,0,0
10,23,0x230c,0x145,40,0,75.0,0.0,-176.599609375,1.0,1.0,1.0,24,0,0
10,24,0x2350,0x145,70,0,-176.5999755859375,0.0,75.0,1.0,1.0,1.0,-1,0,0
10,25,0x2394,0x153,70,0,0.0,30.000001907348633,0.0,-25.000009536743164,100.00005340576172,15.000004768371582,200,0,30
10,26,0x23d8,0x141,70,0,33.0,30.0,0.0,690.0003051757812,0.0,-625.0003051757812,16384,0,0
10,27,0x241c,0x145,70,0,-75.0028076171875,0.0,-176.59716796875,1.0,1.0,1.0,19,0,0
10,28,0x2460,0x145,70,0,176.5999755859375,0.0,-75.0,1.0,1.0,1.0,22,0,0
10,29,0x24a4,0x18,70,0,0.0,0.0,0.0,300.0000915527344,1.0,1.000000238418579,11,0,56
10,30,0x24e8,0x162,70,0,95.0,0.0,120.0,1.0,1.0,1.0,0,0,0
10,31,0x252c,0x162,70,0,75.0,0.0,120.0,1.0,1.0,1.0,0,0,0
10,32,0x2570,0x162,70,0,55.0,0.0,120.0,1.0,1.0,1.0,0,0,0
10,33,0x25b4,0x162,70,0,120.0,0.0,95.0,1.0,1.0,1.0,0,0,0
10,34,0x25f8,0x162,70,0,120.0,0.0,75.0,1.0,1.0,1.0,0,0,0
10,35,0x263c,0x162,70,0,120.0,0.0,55.0,1.0,1.0,1.0,0,0,0
10,36,0x2680,0x162,70,0,100.0,0.0,75.0,1.0,1.0,1.0,0,0,0
10,37,0x26c4,0x162,70,0,75.0,0.0,100.0,1.0,1.0,1.0,0,0,0
10,38,0x2708,0x153,70,0,85.0,0.0,90.0,-25.000009536743164,100.00005340576172,15.000004768371582,200,0,30
11,0,0x275c,0x12,1,1,0.0,0.10000000894069672,0.0,400.00018310546875,1.0,1.0,400,0,0
11,1,0x27a0,0x92,1,1,-200.0000762939453,0.0,0.0,0.0,1.0,0.0,0,0,0
11,2,0x27e4,0x92,1,1,-200.0000762939453,0.0,-50.000022888183594,0.0,1.0,0.0,0,0,0
11,3,0x2828,0x92,1,1,-150.0000762939453,0.0,-50.000022888183594,0.0,1.0,0.0,0,0,0
11,4,0x286c,0x92,1,1,-150.0000762939453,0.0,0.0,0.0,1.0,0.0,0,0,0
11,5,0x28b0,0x92,1,1,150.0000762939453,0.0,0.0,0.0,1.0,0.0,16777216,0,0
11,6,0x28f4,0x92,1,1,150.0000762939453,0.0,-50.000022888183594,0.0,1.0,0.0,16777216,0,0
11,7,0x2938,0x92,1,1,200.0000762939453,0.0,-50.000022888183594,0.0,1.0,0.0,16777216,0,0
11,8,0x297c,0x92,1,1,200.0000762939453,0.0,0.0,0.0,1.0,0.0,16777216,0,0
11,9,0x29c0,0x92,1,1,0.0,0.0,150.0000762939453,0.0,1.0,0.0,50331648,0,0
11,10,0x2a04,0x92,1,1,-50.000022888183594,0.0,150.0000762939453,0.0,1.0,0.0,50331648,0,0
11,11,0x2a48,0x92,1,1,-50.000022888183594,0.0,200.0000762939453,0.0,1.0,0.0,50331648,0,0
11,12,0x2a8c,0x92,1,1,0.0,0.0,200.0000762939453,0.0,1.0,0.0,50331648,0,0
11,13,0x2ad0,0x92,1,1,0.0,0.0,-150.0000762939453,0.0,1.0,0.0,0,0,0
11,14,0x2b14,0x92,1,1,50.000022888183594,0.0,-150.0000762939453,0.0,1.0,0.0,0,0,0
11,15,0x2b58,0x92,1,1,50.000022888183594,0.0,-200.0000762939453,0.0,1.0,0.0,0,0,0
11,16,0x2b9c,0x92,1,1,0.0,0.0,-200.0000762939453,0.0,1.0,0.0,0,0,0
11,17,0x2be0,0x2,1,1,150.0000762939453,0.0,-150.0000762939453,1.0,1.0,1.0,5,0,1
11,18,0x2c24,0x0,1,0,59.99833297729492,0.0,289.9963684082031,0.0,1.0,1.0,0,0,0
11,19,0x2c68,0x0,1,0,71.99832916259766,0.0,283.9963684082031,1.000000238418579,1.0,1.0,0,0,0
11,20,0x2cac,0x0,1,0,54.99832534790039,0.0,309.9963684082031,2.000000476837158,1.0,1.0,0,0,0
11,21,0x2cf0,0x0,1,0,88.99834442138672,0.0,292.9963684082031,3.0000007152557373,1.0,1.0,0,0,0
11,22,0x2d34,0x8,1,0,89.99908447265625,0.10000038146972656,299.997314453125,120.00006103515625,1.0,1.0,1,0,0
12,0,0x2d88,0x2,1,1,55.39999771118164,2.0,57.55470275878906,1.0,1.0,1.0,7,0,1
12,1,0x2dcc,0x92,1,1,15.934599876403809,-1.8000001907348633,34.50857162475586,1.000000238418579,1.0,0.0,0,0,0
12,2,0x2e10,0x92,1,1,-11.62785530090332,-1.8000001907348633,34.55878448486328,0.0,1.0,0.0,0,0,0
12,3,0x2e54,0x92,1,1,-43.45594024658203,1.5,34.61675262451172,1.000000238418579,1.0,0.0,0,0,0
12,4,0x2e98,0x92,1,1,17.39684295654297,-0.7999999523162842,-46.32571029663086,0.0,1.0,0.0,0,0,0
12,5,0x2edc,0x92,1,1,-9.696860313415527,-0.7999999523162842,-46.27635192871094,1.000000238418579,1.0,0.0,0,0,0
12,6,0x2f20,0x92,1,1,-43.86867904663086,2.0,-46.21409606933594,0.0,1.0,0.0,16777216,655360,0
12,7,0x2f64,0x92,1,1,18.00165367126465,-1.799999713897705,-9.17415714263916,0.0,1.0,0.0,16777216,589824,0
12,8,0x2fa8,0x92,1,1,-42.39540100097656,1.5675029754638672,-7.487849712371826,1.000000238418579,1.0,0.0,0,0,0
12,9,0x2fec,0x92,1,1,-12.934351921081543,-1.8000001907348633,-8.645533561706543,0.0,1.0,0.0,67108864,655360,0
12,10,0x3030,0x0,1,0,-55.7656135559082,1.6239752769470215,30.943849563598633,0.0,1.0,1.0,0,0,0
12,11,0x3074,0x0,1,0,-15.870445251464844,-1.799999713897705,11.19329833984375,1.0,1.0,1.0,0,0,0
12,12,0x30b8,0x0,1,0,12.440545082092285,-1.799999713897705,33.472408294677734,2.000000476837158,1.0,1.0,0,0,0
12,13,0x30fc,0x0,1,0,47.696834564208984,1.8307628631591797,10.319953918457031,3.0000007152557373,1.0,1.0,0,0,0
12,14,0x3140,0x8,1,0,0.13748250901699066,-1.799999713897705,40.21562576293945,141.00006103515625,1.0,1.0,1,0,0
12,15,0x3184,0xe,1,0,0.0,1.0,0.0,15.0,1.0099999904632568,1.0099999904632568,0,0,0
13,0,0x31d8,0x3,0,2,-0.7690349817276001,0.0,-4925.94091796875,-1.000000238418579,0.0,5319.00537109375,32768,0,0
13,1,0x321c,0x2,0,2,41.469364166259766,1.0,5044.3427734375,1.0,1.0,1.0,0,0,1
13,2,0x3260,0x160,0,2,3.6572155952453613,1.0,4850.65625,1.0,1.0,1.0,8,0,0
13,3,0x32a4,0x130,0,2,-0.5626704692840576,0.0,4931.1337890625,1.0,1.0,1.0,0,0,0
13,4,0x32e8,0x8d,0,2,19.515811920166016,0.0,5122.70068359375,1.0,1.0,1.0,-1,0,259
13,5,0x332c,0x8d,0,2,-33.98152160644531,0.2302255630493164,5054.50439453125,1.0,1.0,1.0,-1,0,261
13,6,0x3370,0x8d,0,2,11.505942344665527,-9.5367431640625e-07,4949.42626953125,1.0,1.0,1.0,-1,0,260
13,7,0x33b4,0x92,0,3,-2.751119613647461,0.0,-4897.58251953125,0.0,1.0,0.0,50331648,0,0
13,8,0x33f8,0x92,0,3,-34.001991271972656,0.0,-4981.13818359375,0.0,1.0,0.0,0,0,0
13,9,0x343c,0x92,0,3,-52.23911666870117,0.0,-5093.61669921875,0.0,1.0,0.0,0,0,0
13,10,0x3480,0x92,0,3,53.35557174682617,0.0,-4905.84033203125,0.0,1.0,0.0,0,0,0
13,11,0x34c4,0x92,0,3,110.24317169189453,0.0,-4999.39599609375,0.0,1.0,0.0,16777216,0,0
13,12,0x3508,0x92,0,3,-108.2169189453125,0.0,-5001.27880859375,0.0,1.0,0.0,16777216,0,0
13,13,0x354c,0x92,0,3,-52.98257827758789,0.0,-4908.23876953125,0.0,1.0,0.0,50331648,0,0
13,14,0x3590,0x92,0,3,55.032989501953125,0.0,-5094.3427734375,0.0,1.0,0.0,50331648,0,0
13,15,0x35d4,0x92,0,3,92.66382598876953,0.0,-5048.97607421875,0.0,1.0,0.0,50331648,0,0
13,16,0x3618,0x92,0,3,89.26703643798828,0.0,-4946.7861328125,0.0,1.0,1.000000238418579,67108864,524288,0
13,17,0x365c,0x92,0,3,0.6046417951583862,0.0,-5104.91064453125,0.0,1.0,1.000000238418579,67108864,393216,0
13,18,0x36a0,0x92,0,3,-89.13716888427734,0.0,-5053.25439453125,0.0,1.0,1.000000238418579,67108864,196608,0
13,19,0x36e4,0x92,0,3,-90.56486511230469,0.0,-4947.232421875,0.0,1.0,0.0,50331648,0,0
13,20,0x3728,0x92,0,3,20.587512969970703,0.0,-4967.0126953125,0.0,1.0,0.0,50331648,0,0
13,21,0x376c,0x92,0,3,31.723270416259766,0.0,-5018.408203125,0.0,1.0,0.0,16777216,0,0
13,22,0x37b0,0x92,0,3,-21.213096618652344,0.0,-5035.6640625,0.0,1.0,0.0,50331648,0,0
13,23,0x37f4,0x12,0,3,-3.5569586753845215,0.0,-4993.64697265625,140.00006103515625,1.0,0.0,500,0,0
13,24,0x3838,0x0,0,0,0.0,0.0,60.00373840332031,0.0,0.0,0.0,0,0,0
13,25,0x387c,0x0,0,0,0.0,0.0,-60.00002670288086,1.000000238418579,0.0,0.0,0,0,0
13,26,0x38c0,0x0,0,0,-59.998512268066406,0.0,0.0,2.000000476837158,0.0,0.0,0,0,0
13,27,0x3904,0x0,0,0,60.00002670288086,0.0,0.0,3.0000007152557373,0.0,0.0,0,0,0
13,28,0x3948,0x2,0,1,0.0,0.0,-4920.0,1.0,1.0,1.0,10,0,1
13,29,0x398c,0x12,0,1,0.0,0.10000000894069672,-5000.0,130.0000762939453,1.0,1.0,402,0,0
14,0,0x39e0,0x0,0,0,-29.4931640625,4.999999046325684,348.1427917480469,2.000000238418579,1.0,1.0,0,0,0
14,1,0x3a24,0x0,0,0,-10.6923828125,4.999999046325684,380.5035400390625,0.0,1.0,1.0,0,0,0
14,2,0x3a68,0x0,0,0,14.1982421875,4.999999046325684,344.9654846191406,1.000000238418579,1.0,1.0,0,0,0
14,3,0x3aac,0x0,0,0,32.875,4.999999046325684,377.9621887207031,3.0000007152557373,1.0,1.0,0,0,0
14,4,0x3af0,0x8,0,0,1.1005859375,4.999999046325684,363.4203796386719,101.00004577636719,1.0,1.0,1,0,0
14,5,0x3b34,0x2,1,1,-9.46013069152832,0.0,2.265357732772827,1.0,1.0,1.0,0,0,1
14,6,0x3b78,0x92,1,1,-140.43226623535156,0.0,40.0084342956543,0.0,1.0,0.0,0,0,0
14,7,0x3bbc,0x92,1,1,165.7235107421875,0.0,3.6270627975463867,0.0,1.0,0.0,16777216,0,0
14,8,0x3c00,0x92,1,1,-146.3350830078125,0.0,123.71865844726562,0.0,1.0,0.0,0,0,0
14,9,0x3c44,0x92,1,1,102.61675262451172,0.0,-164.05075073242188,0.0,1.0,0.0,0,0,0
14,10,0x3c88,0x92,1,1,29.66488265991211,0.0,-99.29734802246094,0.0,1.0,0.0,67108864,655360,0
14,11,0x3ccc,0x92,1,1,-29.423179626464844,0.0,88.3492431640625,0.0,1.0,0.0,0,0,0
14,12,0x3d10,0x92,1,1,-168.06283569335938,0.0,-87.80901336669922,0.0,1.0,0.0,0,0,0
14,13,0x3d54,0x92,1,1,88.81016540527344,0.0,100.56684875488281,0.0,1.0,0.0,67108864,655360,0
14,14,0x3d98,0x92,1,1,-70.88822174072266,0.0,-131.586181640625,0.0,1.0,0.0,0,0,0
14,15,0x3ddc,0x12,1,1,0.0,0.10000000894069672,0.0,250.00009155273438,1.0,1.0,403,0,0
14,16,0x3e20,0x2,1,1,-9860.001953125,5.0,0.0,1.0,1.0,1.0,0,0,1
14,17,0x3e64,0x2,2,1,189.095703125,0.0,76.38676452636719,1.0,1.0,1.0,0,0,1
14,18,0x3ea8,0x92,2,1,141.98046875,0.0,175.51193237304688,0.0,1.0,0.0,0,0,0
14,19,0x3eec,0x92,2,1,-123.3095703125,0.0,205.5229949951172,0.0,1.0,0.0,0,0,0
14,20,0x3f30,0x92,2,1,-190.4560546875,0.0,-58.32762145996094,0.0,1.0,0.0,0,0,0
14,21,0x3f74,0x92,2,1,130.9130859375,0.0,-145.35426330566406,0.0,1.0,0.0,0,0,0
